temperature,humidity,pm2_5,pm10,user_key,risk_label,risk_label_numeric
-0.8416880372340789,0.6203434576309781,-0.38946570865326685,-0.44057377473633796,190,Red,2
-0.43894297002654825,-0.1571890988286924,-0.559889559698445,-0.6173779067808285,190,Red,2
-0.4740446043244522,0.8147265967458958,0.10354614615599832,0.4852116410871754,190,Yellow,1
-0.4740446043244522,0.8147265967458958,0.10354614615599832,0.4852116410871754,190,Red,2
-0.8084338573729067,0.8147265967458958,-0.06839934641636886,-0.009004633525376785,190,Red,2
-0.8084338573729067,0.8147265967458958,-0.06839934641636886,-0.009004633525376785,190,Yellow,1
0.29819135022943705,0.23157717940114286,-0.4792425587574232,-0.3180638249732265,190,Red,2
0.29819135022943705,0.23157717940114286,-0.4792425587574232,-0.3180638249732265,190,Yellow,1
-0.154434986769852,-0.35157223794361003,-0.3149052738210015,-0.273514752332095,190,Yellow,1
-0.154434986769852,-0.35157223794361003,-0.3149052738210015,-0.273514752332095,190,Red,2
0.02661554802986342,0.717535027188437,-0.35751123658229594,-0.518534651858318,190,Red,2
0.02661554802986342,0.717535027188437,-0.35751123658229594,-0.518534651858318,190,Yellow,1
-0.4518751510836708,0.5231518880735193,-0.6496664098026014,-0.7969663558653898,190,Yellow,1
-0.4518751510836708,0.5231518880735193,-0.6496664098026014,-0.7969663558653898,190,Red,2
-0.6329256858833863,0.4259603185160605,-0.5644544842800122,-0.6145935897407578,190,Red,2
-0.6329256858833863,0.4259603185160605,-0.5644544842800122,-0.6145935897407578,190,Yellow,1
-0.727145862156708,-0.8375300857309042,-0.6831425234007613,-0.7872212462251423,190,Yellow,1
-1.8374659786325152,0.13438560984368403,0.29070805400025646,0.17476029111929048,190,Red,2
-1.8374659786325152,0.13438560984368403,0.29070805400025646,0.17476029111929048,190,Yellow,1
-1.8725676129304192,-0.1571890988286924,-0.4533746527952087,-0.5811817852599093,190,Yellow,1
-1.8725676129304192,-0.1571890988286924,-0.4533746527952087,-0.5811817852599093,190,Yellow,1
-1.055992751894967,-0.6431469466159865,-0.42902838836018325,-0.24288726489131712,190,Yellow,1
-1.055992751894967,-0.6431469466159865,-0.42902838836018325,-0.24288726489131712,190,Yellow,1
-1.4624327279759612,-0.2543806683861512,-0.5492380690081213,-0.4809463718173634,190,Yellow,1
-1.4624327279759612,-0.2543806683861512,-0.5492380690081213,-0.4809463718173634,190,Yellow,1
-0.7160611355363171,0.23157717940114286,-0.42446346377861593,-0.4141227628556662,190,Yellow,1
-0.7160611355363171,0.23157717940114286,-0.42446346377861593,-0.4141227628556662,190,Yellow,1
-0.9192811235768142,-0.35157223794361003,-0.5188052384643396,0.06477976803649714,190,Yellow,1
-0.9192811235768142,-0.35157223794361003,-0.5188052384643396,0.06477976803649714,190,Yellow,1
-1.394076913816885,0.13438560984368403,-0.4062037654523469,0.2401917415609523,190,Red,2
-1.394076913816885,0.13438560984368403,-0.4062037654523469,0.2401917415609523,190,Yellow,1
-0.28375679734107767,0.8147265967458958,-0.12622172444955426,0.003524793154941424,190,Yellow,1
-0.28375679734107767,0.8147265967458958,-0.12622172444955426,0.003524793154941424,190,Yellow,1
-0.341027884879763,0.8147265967458958,-0.3985955578164014,-0.36122073909432256,190,Yellow,1
-0.341027884879763,0.8147265967458958,-0.3985955578164014,-0.36122073909432256,190,Yellow,1
-0.3170109772022499,0.8147265967458958,0.8263258715708162,0.677329516852055,190,Yellow,1
-0.4888242398183065,0.8147265967458958,0.77002513506482,0.705172687252762,190,Yellow,1
-0.4888242398183065,0.8147265967458958,0.77002513506482,0.705172687252762,190,Red,2
-0.24496025416970987,-0.35157223794361003,-0.4031604823979687,-0.2623774841718121,190,Yellow,1
-0.24496025416970987,-0.35157223794361003,-0.4031604823979687,-0.2623774841718121,190,Yellow,1
-0.23018061867585551,0.8147265967458958,-0.01970681754631793,0.7497217598938936,190,Yellow,1
-0.23018061867585551,0.8147265967458958,-0.01970681754631793,0.7497217598938936,190,Yellow,1
-0.5848918705283597,0.8147265967458958,-0.3118619907666233,-0.3960247020952065,190,Yellow,1
-0.9100438513931554,1.4950675836481075,0.941970627637187,0.7441531258137523,190,Yellow,1
-0.9100438513931554,1.4950675836481075,0.941970627637187,0.7441531258137523,190,Yellow,1
-1.0208911175970627,-0.35157223794361003,-0.5568462766440668,-0.4962601155377524,190,Yellow,1
-0.9340607590706685,0.8147265967458958,-0.4381582375233178,-0.06051449876668507,190,Yellow,1
-0.762247496454612,0.6203434576309781,-0.48076420028461225,-0.4085541287755247,190,Red,2
-1.035670753090917,-1.906637350862951,-0.5690194088615795,-0.2902206545725193,190,Yellow,1
-1.055992751894967,-1.6150626421905747,-0.5857574656606596,-0.3584364220542519,190,Red,2
-1.055992751894967,-1.6150626421905747,-0.5857574656606596,-0.3584364220542519,190,Yellow,1
-1.6009918107308456,-1.0319132248458218,-0.36359780269105235,-0.34033836129379214,190,Yellow,1
-1.6009918107308456,-1.0319132248458218,-0.36359780269105235,-0.34033836129379214,190,Yellow,1
-1.3885345505066895,0.23157717940114286,0.48699981100764894,0.39054486172477104,190,Red,2
-1.3885345505066895,0.23157717940114286,0.48699981100764894,0.39054486172477104,190,Red,2
-1.3460430984618583,-1.5178710726331157,-0.5735843334431469,-0.4350051406561966,190,Yellow,1
-1.5788223574900642,0.8147265967458958,-0.6055388055141178,-0.7371035395038694,190,Red,2
-1.5788223574900642,0.8147265967458958,-0.6055388055141178,-0.7371035395038694,190,Yellow,1
-1.7561779834163165,-1.8094457813054923,-0.6268417868947649,-0.44057377473633796,190,Green,0
-1.9409234270894957,-2.00382892042041,-0.6831425234007613,-0.7454564906240815,190,Yellow,1
-0.7179085899730488,0.8147265967458958,-0.5888007487150376,-0.6730642475822429,190,Yellow,1
-1.055992751894967,-0.35157223794361003,-0.6831425234007613,-0.7538094417442938,190,Yellow,1
-1.055992751894967,-0.35157223794361003,-0.6831425234007613,-0.7538094417442938,190,Yellow,1
-1.9058217927915915,-0.059997529271233585,-0.6161902962044412,-0.4809463718173634,190,Yellow,1
-1.9058217927915915,-0.059997529271233585,-0.6161902962044412,-0.4809463718173634,190,Yellow,1
-1.9575505170200818,1.4950675836481075,-0.5827141826062813,-0.7357113809838339,190,Yellow,1
-1.4772123634698158,-0.44876380750106887,-0.49750225708369233,-0.6619269794219601,190,Yellow,1
-1.2721449209925866,-0.44876380750106887,-0.6831425234007613,-0.755201600264329,190,Yellow,1
-2.0314486944893533,0.32876874895860164,-0.3088187077122451,-0.2609853256517768,190,Yellow,1
-2.0314486944893533,0.32876874895860164,-0.3088187077122451,-0.2609853256517768,190,Yellow,1
-2.1644654139340425,0.8147265967458958,-0.3955522747620232,-0.4029854946953833,190,Yellow,1
-1.1465180192948248,-0.9347216552883629,-0.680099240346383,-0.7538094417442938,190,Yellow,1
-1.436568365861716,0.13438560984368403,-0.6557529759113577,-0.785829087705107,190,Red,2
-1.3183312819108814,-0.1571890988286924,-0.6831425234007613,-0.7440643321040462,190,Yellow,1
-1.3183312819108814,-0.1571890988286924,-0.6831425234007613,-0.7440643321040462,190,Yellow,1
-2.214346683725801,0.13438560984368403,-0.07296427099793616,-0.1621420707292663,190,Red,2
-0.28560425177780946,0.8147265967458958,-0.3301216890928924,-0.43778945769626726,190,Red,2
-0.28560425177780946,0.8147265967458958,-0.3301216890928924,-0.43778945769626726,190,Yellow,1
-0.23757043642278286,-0.35157223794361003,-0.02275010060069618,0.11072099919766398,190,Yellow,1
-0.4832818765081113,1.0091097358608134,-0.36511944421824144,-0.386279592454959,190,Red,2
-0.8010440396259794,-0.35157223794361003,-0.5796708995519032,-0.6118092727006871,190,Red,2
-1.322026190784345,0.8147265967458958,0.15832524113480562,0.07034840211663858,190,Red,2
-2.1256688707626745,0.5231518880735193,1.549105596985634,1.4416245443514666,190,Red,2
-1.1243485660540433,0.4259603185160605,-0.49445897402931405,-0.5602994074593788,190,Red,2
-1.7247712579918757,0.6203434576309781,-0.02427174212788524,-0.14822048552891265,190,Yellow,1
-1.3201787363476132,-1.3234879335181982,-0.5401082198449868,0.1037602065974872,190,Yellow,1
-1.7968219810244157,-2.5869783377651627,-0.6511880513297904,-0.5073973836980352,190,Red,2
-2.4766852137417152,-0.8375300857309042,3.0600956334844005,2.858841917747462,190,Yellow,1
-2.4766852137417152,-0.8375300857309042,3.0600956334844005,2.858841917747462,190,Yellow,1
-1.6379408994654816,1.4950675836481075,3.4587657136079417,3.233332559636973,190,Red,2
-1.0245860264705264,1.4950675836481075,-0.28447244327721966,-0.1663185462893723,190,Yellow,1
-1.608381628477773,1.4950675836481075,-0.6633611835473031,-0.5700445170996263,190,Yellow,1
-1.8374659786325152,0.23157717940114286,-0.6344499945307104,-0.7398878565439401,190,Red,2
-1.8374659786325152,0.23157717940114286,-0.6344499945307104,-0.7398878565439401,190,Yellow,1
-1.412551458184203,1.1063013054182722,0.5326490568233218,0.3807997520845235,190,Yellow,1
-0.8971116703360327,1.203492874975731,0.1613685241891837,0.07591703619678002,190,Red,2
-0.8971116703360327,1.203492874975731,0.1613685241891837,0.07591703619678002,190,Yellow,1
-1.1576027459152154,1.4950675836481075,0.3394005828703073,0.1552700718387955,190,Red,2
0.18734408402552954,0.8147265967458958,-0.392508991707645,-0.518534651858318,190,Red,2
0.18734408402552954,0.8147265967458958,-0.392508991707645,-0.518534651858318,190,Yellow,1
0.08203918113181732,1.4950675836481075,-0.4503313697408305,-0.386279592454959,190,Yellow,1
-0.032502993945553664,0.23157717940114286,0.26027522345647464,0.7831335643747422,190,Yellow,1
-0.24680770860644163,0.13438560984368403,-0.31947019840256874,-0.47955421329732806,190,Yellow,1
-0.7807220408219298,-0.44876380750106887,-0.5538029935896887,-0.6312994919811821,190,Red,2
-1.3645176428291763,1.1063013054182722,-0.6831425234007613,-0.8011428314254959,190,Red,2
-1.909516701665055,0.13438560984368403,-0.6511880513297904,-0.6326916505012176,190,Yellow,1
-2.692837382839335,-0.44876380750106887,0.6178609823459109,0.549250933008802,190,Red,2
-1.8042117987713426,-0.44876380750106887,-0.6344499945307104,-0.6326916505012176,190,Yellow,1
-1.2610601943721957,1.4950675836481075,-0.5492380690081213,-0.7064760520630916,190,Red,2
-1.8559405229998331,0.13438560984368403,-0.678577598819194,-0.7816526121450008,190,Yellow,1
-1.7654152555999751,0.8147265967458958,0.21614761916799102,0.2791721801219425,190,Yellow,1
-0.8804845804054466,1.4950675836481075,1.4182444256473723,1.3859382035500525,190,Yellow,1
-0.8804845804054466,1.4950675836481075,1.4182444256473723,1.3859382035500525,190,Red,2
-2.1773975949911653,0.03719404028622523,1.148913875334903,1.6810758097975487,190,Red,2
-2.0499232388566715,0.13438560984368403,1.3467272738694849,1.4346637517512901,190,Yellow,1
-2.1977195937952145,0.03719404028622523,1.4121578595386157,1.4611147636319617,190,Red,2
-1.6065341740410413,1.0091097358608134,1.7438757124658373,1.5655266526346137,190,Yellow,1
-1.5270936332615739,0.8147265967458958,0.7837199088095217,0.7107413213329037,190,Red,2
-1.9834148791343267,0.8147265967458958,-0.15056798888457973,-0.04380859652626075,190,Yellow,1
-2.358448129790881,-0.6431469466159865,1.8519122608962628,1.8021936010406245,190,Red,2
-1.5381783598819647,0.8147265967458958,0.945013910691565,0.8416042222162273,190,Yellow,1
-1.671195079326654,-1.1291047944032806,-0.5994522394053613,-0.4544953599366916,190,Yellow,1
-1.5917545385471867,0.23157717940114286,-0.42902838836018325,-0.34869131241400436,190,Yellow,1
-1.484602181216743,-0.5459553770585277,-0.4716343511214778,-0.475377737737222,190,Yellow,1
-1.0504503885847716,-0.6431469466159865,-0.6633611835473031,-0.7440643321040462,190,Yellow,1
-1.5585003586860147,-0.6431469466159865,0.28918641247306726,0.14830927923861872,190,Red,2
-1.8134490709550017,0.13438560984368403,0.7380706629938489,0.5353293478084484,190,Yellow,1
-1.9335336093425683,0.8147265967458958,0.47786996184451463,0.31258398460279113,190,Red,2
-0.8860269437156421,0.23157717940114286,-0.6329283530035212,-0.7190054787434098,190,Yellow,1
-2.044380875546476,0.8147265967458958,0.40635281006662727,0.7650355036142827,190,Yellow,1
-0.5424004184835287,-0.35157223794361003,-0.5690194088615795,-0.627123016421076,190,Red,2
-2.025906331179158,-0.1571890988286924,-0.5355432952634196,-0.3111030323730496,190,Yellow,1
-1.5640427219962099,-1.420679503075657,-0.6831425234007613,-0.7983585143854252,190,Yellow,1
-1.8707201584936874,-0.44876380750106887,-0.6542313343841685,-0.666103454982066,190,Yellow,1
-0.5738071439079692,0.23157717940114286,-0.43663659599612864,-0.5825739437799445,190,Yellow,1
-1.0208911175970627,-0.35157223794361003,-0.5964089563509831,-0.657750503861854,190,Yellow,1
-1.0208911175970627,-0.35157223794361003,-0.5964089563509831,-0.657750503861854,190,Yellow,1
-1.5030767255840607,0.13438560984368403,-0.5325000122090413,-0.6786328816623843,190,Yellow,1
-1.560347813122746,-0.44876380750106887,-0.6374932775850886,-0.6702799305421722,190,Yellow,1
-0.813976220683102,-0.9347216552883629,0.9206676462565396,0.9251337334183487,190,Yellow,1
-0.813976220683102,-0.9347216552883629,0.9206676462565396,0.9251337334183487,190,Yellow,1
-1.7875847088407566,-0.9347216552883629,1.1169594032639323,1.0559966343016727,190,Yellow,1
-1.2739923754293183,0.8147265967458958,0.9008863064030815,0.7719962962144593,190,Yellow,1
-1.2739923754293183,0.8147265967458958,0.9008863064030815,0.7719962962144593,190,Yellow,1
-1.0947892950663345,0.8147265967458958,-0.4001171993435905,-0.49069148145761093,190,Yellow,1
-1.0947892950663345,0.8147265967458958,-0.4001171993435905,-0.49069148145761093,190,Yellow,1
-1.2666025576823912,0.717535027188437,5.007796788286436,4.554490995150529,190,Yellow,1
-1.2666025576823912,0.717535027188437,5.007796788286436,4.554490995150529,190,Yellow,1
-1.135433292674434,-0.1571890988286924,5.93904140292616,5.697453140099559,190,Yellow,1
-1.135433292674434,-0.1571890988286924,5.93904140292616,5.697453140099559,190,Yellow,1
0.3517675288946592,1.0091097358608134,-0.4640261434855323,-0.5338483955787071,217,Green,0
0.769292231596044,-0.8375300857309042,-0.3118619907666233,-0.4475345673365148,294,Green,0
0.769292231596044,-0.8375300857309042,-0.3118619907666233,-0.4475345673365148,294,Green,0
0.46815715840876193,-0.2543806683861512,-0.2464314050974924,-0.21643625301064526,294,Green,0
0.3961064353762219,0.4259603185160605,-0.2814291602228415,-0.386279592454959,294,Green,0
0.3961064353762219,0.4259603185160605,-0.2814291602228415,-0.386279592454959,294,Green,0
0.4478351596047123,0.13438560984368403,0.045723768122812904,0.08983862139713368,294,Yellow,1
0.4478351596047123,0.13438560984368403,0.045723768122812904,0.08983862139713368,294,Green,0
0.17071699409494345,0.9119181663033545,1.1017429879920415,1.0476436831814604,294,Yellow,1
0.17071699409494345,0.9119181663033545,1.1017429879920415,1.0476436831814604,294,Yellow,1
0.4755469761556893,0.03719404028622523,-0.051661289617288816,-0.1537891196090541,294,Yellow,1
0.4755469761556893,0.03719404028622523,-0.051661289617288816,-0.1537891196090541,294,Green,0
0.3314455300906093,0.8147265967458958,-0.18404410248273975,-0.34033836129379214,294,Green,0
0.3314455300906093,0.8147265967458958,-0.18404410248273975,-0.34033836129379214,294,Yellow,1
0.7785295037797031,-0.1571890988286924,-0.5370649367906086,-0.6855936742625611,294,Green,0
0.7785295037797031,-0.1571890988286924,-0.5370649367906086,-0.6855936742625611,294,Green,0
0.39056407206602667,0.13438560984368403,-0.4609828604311541,-0.5923190534201921,294,Green,0
0.39056407206602667,0.13438560984368403,-0.4609828604311541,-0.5923190534201921,294,Green,0
-0.13041807909233888,1.1063013054182722,-0.36664108574543053,-0.529671920018601,294,Green,0
-0.13041807909233888,1.1063013054182722,-0.36664108574543053,-0.529671920018601,294,Green,0
0.5568349713718881,0.4259603185160605,-0.526413446100285,-0.6521818697817126,294,Green,0
0.5568349713718881,0.4259603185160605,-0.526413446100285,-0.6521818697817126,294,Green,0
0.47739443059242104,0.4259603185160605,0.05181033423156927,-0.024318377245765774,294,Green,0
0.47739443059242104,0.4259603185160605,0.05181033423156927,-0.024318377245765774,294,Green,0
0.4589198862251029,0.13438560984368403,-0.4625045019583432,-0.5338483955787071,294,Green,0
0.4589198862251029,0.13438560984368403,-0.4625045019583432,-0.5338483955787071,294,Yellow,1
0.3111235312865597,1.1063013054182722,-0.3331649721472706,-0.37931879985478223,294,Green,0
0.3111235312865597,1.1063013054182722,-0.3331649721472706,-0.37931879985478223,294,Yellow,1
0.3942589809394902,0.9119181663033545,-0.13078664903112158,-0.21782841153068058,294,Yellow,1
0.3942589809394902,0.9119181663033545,-0.13078664903112158,-0.21782841153068058,294,Green,0
0.48108933946588456,0.32876874895860164,-0.34990302894635056,-0.4809463718173634,294,Green,0
0.48108933946588456,0.32876874895860164,-0.34990302894635056,-0.4809463718173634,294,Yellow,1
0.6565975109554048,0.8147265967458958,-0.3681627272726196,-0.5171424933382828,294,Yellow,1
0.6565975109554048,0.8147265967458958,-0.3681627272726196,-0.5171424933382828,294,Yellow,1
0.8080887747674118,-0.5459553770585277,-0.645101485221034,-0.7927898803052837,294,Green,0
0.8080887747674118,-0.5459553770585277,-0.645101485221034,-0.7927898803052837,294,Yellow,1
0.7545125961021899,-0.5459553770585277,-0.289037367858787,-0.32780893461347393,294,Yellow,1
0.7545125961021899,-0.5459553770585277,-0.289037367858787,-0.32780893461347393,294,Yellow,1
0.40719116199661276,0.6203434576309781,-0.19926051775463058,-0.12455379068831156,294,Green,0
0.40719116199661276,0.6203434576309781,-0.19926051775463058,-0.12455379068831156,294,Green,0
0.9096987687876604,0.32876874895860164,-0.5477164274809323,-0.6786328816623843,294,Yellow,1
0.9096987687876604,0.32876874895860164,-0.5477164274809323,-0.6786328816623843,294,Green,0
1.7539854463740898,-1.5178710726331157,-0.10491874306890706,-0.15518127812908955,294,Green,0
1.7539854463740898,-1.5178710726331157,-0.10491874306890706,-0.15518127812908955,294,Green,0
1.6061890914355461,-0.8375300857309042,-0.4777209172302341,-0.2943971301326254,294,Green,0
1.6061890914355461,-0.8375300857309042,-0.4777209172302341,-0.2943971301326254,294,Yellow,1
0.9466478575222962,0.8147265967458958,-0.3590328781094851,-0.25263237453156456,294,Green,0
0.9466478575222962,0.8147265967458958,-0.3590328781094851,-0.25263237453156456,294,Green,0
0.9909867640038595,0.23157717940114286,-0.004490402274427083,0.08705430435706289,294,Green,0
0.9909867640038595,0.23157717940114286,-0.004490402274427083,0.08705430435706289,294,Green,0
0.7914616848368257,0.8147265967458958,1.3223810094344592,1.255075302666729,294,Green,0
0.7914616848368257,0.8147265967458958,1.3223810094344592,1.255075302666729,294,Green,0
1.0667323959098625,-0.059997529271233585,0.3135326769080927,0.3167604601628971,294,Green,0
0.4034962531231493,0.13438560984368403,-0.35751123658229594,-0.24567158193138777,294,Green,0
0.4034962531231493,0.13438560984368403,-0.35751123658229594,-0.24567158193138777,294,Green,0
0.2279880816336288,0.5231518880735193,-0.2175202160808997,-0.12455379068831156,294,Green,0
0.2279880816336288,0.5231518880735193,-0.2175202160808997,-0.12455379068831156,294,Green,0
1.1886643887341608,-1.2262963639607394,-0.10948366765047436,-0.21086761893050382,294,Green,0
1.1886643887341608,-1.2262963639607394,-0.10948366765047436,-0.21086761893050382,294,Green,0
0.3388353478375366,1.203492874975731,-0.060791138780423436,0.08426998731699224,294,Green,0
0.3388353478375366,1.203492874975731,-0.060791138780423436,0.08426998731699224,294,Green,0
0.1503949952908935,0.4259603185160605,-0.5401082198449868,-0.6257308579010408,294,Green,0
0.2834117147355827,-0.7403385161734453,-0.5568462766440668,-0.6647112964620308,294,Green,0
0.2834117147355827,-0.7403385161734453,-0.5568462766440668,-0.6647112964620308,294,Green,0
0.06541209120123122,1.1063013054182722,-0.17947917790117243,-0.36122073909432256,294,Green,0
0.06541209120123122,1.1063013054182722,-0.17947917790117243,-0.36122073909432256,294,Green,0
0.1596322674745526,0.9119181663033545,-0.5766276164975249,-0.7036917350230207,294,Green,0
0.1596322674745526,0.9119181663033545,-0.5766276164975249,-0.7036917350230207,294,Green,0
-0.12302826134541155,0.717535027188437,-0.5827141826062813,-0.677240723142349,294,Green,0
-0.12302826134541155,0.717535027188437,-0.5827141826062813,-0.677240723142349,294,Green,0
-0.20062134768814682,1.203492874975731,-0.4914156909749359,-0.5602994074593788,294,Green,0
-0.20062134768814682,1.203492874975731,-0.4914156909749359,-0.5602994074593788,294,Green,0
-0.6772645923649493,1.203492874975731,-0.559889559698445,-0.5895347363801214,294,Green,0
-0.6772645923649493,1.203492874975731,-0.559889559698445,-0.5895347363801214,294,Green,0
-0.23757043642278286,0.6203434576309781,-0.25251797120624875,-0.29718144717269607,294,Green,0
