timestamp,temperature,humidity,pm1_0,pm2_5,pm10,risk_label
2021-06-04 21:00:00,16.15,74,1.37,1.95,3.38,Green
2021-06-04 22:00:00,13.42,83,1.65,2.42,4.2,Green
2021-06-04 23:00:00,6.16,95,0.33,0.5,0.6,Yellow
2021-06-05 07:00:00,12.28,92,1.47,2.04,2.53,Green
2021-06-05 07:00:00,6.05,91,0.45,0.63,0.74,Yellow
2021-06-05 08:00:00,16.34,96,1.99,2.81,2.97,Yellow
2021-06-05 09:00:00,15.09,82,2.45,3.37,5.08,Green
2021-06-05 09:00:00,15.23,70,1.74,2.48,4.41,Green
2021-06-05 11:00:00,11.92,76,0.37,0.52,1.36,Green
2021-06-05 12:00:00,20.93,67,2.64,3.75,4.79,Green
2021-06-05 12:00:00,14.92,86,7.88,11.06,13.0,Green
2021-06-05 14:00:00,26.98,39,7.25,9.5,11.39,Green
2021-06-05 18:00:00,15.24,76,2.51,3.33,4.91,Green
2021-06-05 18:00:00,16.34,96,1.86,2.81,2.97,Yellow
2021-06-05 21:00:00,12.28,92,1.43,2.04,2.53,Green
2021-06-05 21:00:00,14.92,86,8.28,11.06,13.0,Green
2021-06-05 22:00:00,15.23,70,1.79,2.48,4.41,Green
2021-06-05 23:00:00,6.05,91,0.43,0.63,0.74,Yellow
2021-06-06 07:00:00,16.07,90,1.55,2.19,2.49,Yellow
2021-06-06 07:00:00,12.61,86,2.06,2.78,7.34,Green
2021-06-06 07:00:00,5.11,84,0.34,0.5,0.55,Yellow
2021-06-06 08:00:00,14.7,89,2.2,3.14,3.86,Green
2021-06-06 09:00:00,17.65,75,6.61,8.8,9.54,Green
2021-06-06 10:00:00,18.87,72,6.11,8.8,9.76,Green
2021-06-06 11:00:00,17.39,64,2.45,3.36,3.64,Green
2021-06-06 13:00:00,13.67,72,0.56,0.79,2.34,Green
2021-06-06 17:00:00,14.7,89,2.34,3.14,3.86,Green
2021-06-06 17:00:00,16.21,77,1.43,2.05,2.84,Green
2021-06-06 19:00:00,15.27,85,3.05,4.03,6.69,Green
2021-06-06 21:00:00,12.61,86,2.03,2.78,7.34,Green
2021-06-06 22:00:00,18.87,72,6.23,8.8,9.76,Green
2021-06-06 22:00:00,5.11,84,0.36,0.5,0.55,Green
2021-06-06 23:00:00,17.65,75,6.52,8.8,9.54,Green
2021-06-07 06:00:00,16.7,76,1.85,2.57,4.06,Green
2021-06-07 06:00:00,14.03,93,4.72,6.32,10.15,Green
2021-06-07 06:00:00,1.64,93,2.88,3.78,4.49,Yellow
2021-06-07 07:00:00,20.95,83,38.47,53.96,57.75,Yellow
2021-06-07 07:00:00,14.36,94,2.13,3.29,5.11,Yellow
2021-06-07 08:00:00,14.98,86,3.68,5.29,7.28,Yellow
2021-06-07 09:00:00,16.7,94,6.91,10.11,12.22,Green
2021-06-07 10:00:00,16.38,94,5.02,6.69,6.96,Green
2021-06-07 10:00:00,14.4,80,1.73,2.36,5.11,Green
2021-06-07 18:00:00,14.98,86,3.79,5.29,7.28,Green
2021-06-07 18:00:00,16.7,76,1.99,2.57,4.06,Green
2021-06-07 19:00:00,14.36,94,2.21,3.29,5.11,Yellow
2021-06-07 21:00:00,20.23,54,4.23,5.89,6.86,Green
2021-06-07 22:00:00,14.03,93,4.67,6.32,10.15,Green
2021-06-07 22:00:00,16.7,94,7.46,10.11,12.22,Green
2021-06-07 22:00:00,1.64,93,2.83,3.78,4.49,Green
2021-06-07 23:00:00,16.38,94,4.7,6.69,6.96,Green
2021-06-08 00:00:00,17.61,79,2.78,3.59,3.85,Green
2021-06-08 06:00:00,16.62,84,3.46,4.86,7.33,Green
2021-06-08 06:00:00,2.15,93,1.36,2.02,3.06,Green
2021-06-08 07:00:00,16.64,83,27.59,38.7,45.04,Red
2021-06-08 07:00:00,13.48,94,8.99,12.23,14.16,Yellow
2021-06-08 07:00:00,15.89,78,4.02,5.74,8.6,Green
2021-06-08 07:00:00,14.68,92,7.44,10.01,16.72,Yellow
2021-06-08 08:00:00,16.49,95,6.67,8.88,10.04,Green
2021-06-08 10:00:00,17.78,92,1.94,2.61,2.87,Green
2021-06-08 10:00:00,17.61,79,2.65,3.59,3.85,Green
2021-06-08 11:00:00,13.56,93,1.93,2.68,4.07,Green
2021-06-08 17:00:00,13.48,94,9.12,12.23,14.16,Yellow
2021-06-08 20:00:00,16.62,84,3.37,4.86,7.33,Green
2021-06-08 20:00:00,16.49,95,6.25,8.88,10.04,Green
2021-06-08 22:00:00,17.78,92,1.79,2.61,2.87,Green
2021-06-08 22:00:00,2.15,93,1.39,2.02,3.06,Yellow
2021-06-09 04:00:00,14.61,95,6.7,8.82,13.5,Green
2021-06-09 07:00:00,17.73,82,19.5,25.41,29.47,Red
2021-06-09 07:00:00,15.32,89,5.27,7.09,12.51,Yellow
2021-06-09 07:00:00,5.78,77,0.41,0.55,1.61,Green
2021-06-09 08:00:00,15.13,85,3.18,4.65,5.53,Yellow
2021-06-09 08:00:00,17.59,70,3.09,4.35,5.3,Green
2021-06-09 09:00:00,16.75,69,1.73,2.35,2.99,Green
2021-06-09 11:00:00,24.29,50,3.25,4.65,5.25,Green
2021-06-09 16:00:00,15.13,85,3.3,4.65,5.53,Green
2021-06-09 16:00:00,10.27,94,2.07,2.75,5.98,Green
2021-06-09 17:00:00,15.32,89,5.2,7.09,12.51,Green
2021-06-09 19:00:00,20.68,86,3.38,4.36,4.83,Green
2021-06-09 21:00:00,16.75,69,1.79,2.35,2.99,Yellow
2021-06-09 21:00:00,17.59,70,3.21,4.35,5.3,Green
2021-06-09 22:00:00,16.45,60,2.54,3.62,5.77,Green
2021-06-09 22:00:00,14.61,95,6.4,8.82,13.5,Green
2021-06-09 22:00:00,5.78,77,0.38,0.55,1.61,Yellow
2021-06-10 06:00:00,3.55,85,0.57,0.8,2.48,Yellow
2021-06-10 07:00:00,17.65,91,12.19,16.41,18.56,Red
2021-06-10 07:00:00,14.35,93,2.67,3.78,4.19,Green
2021-06-10 07:00:00,14.16,91,3.0,3.83,4.49,Green
2021-06-10 08:00:00,16.01,93,2.48,3.34,3.81,Green
2021-06-10 10:00:00,14.57,89,2.37,3.27,8.75,Green
2021-06-10 10:00:00,16.98,88,7.9,11.44,12.58,Yellow
2021-06-10 11:00:00,16.73,72,1.36,1.8,2.03,Green
2021-06-10 16:00:00,14.35,93,2.65,3.78,4.19,Yellow
2021-06-10 19:00:00,14.49,72,0.67,1.03,1.66,Green
2021-06-10 21:00:00,16.73,72,1.34,1.8,2.03,Green
2021-06-10 21:00:00,14.16,91,2.68,3.83,4.49,Green
2021-06-10 22:00:00,16.01,93,2.45,3.34,3.81,Green
2021-06-10 22:00:00,3.55,85,0.59,0.8,2.48,Green
2021-06-11 06:00:00,5.15,81,0.35,0.5,0.75,Yellow
2021-06-11 08:00:00,16.77,83,1.13,1.46,1.71,Green
2021-06-11 10:00:00,19.84,90,2.64,3.74,4.8,Yellow
2021-06-11 10:00:00,14.82,85,1.41,1.82,2.38,Green
2021-06-11 14:00:00,14.42,87,1.75,2.42,5.69,Yellow
2021-06-11 20:00:00,14.73,71,3.92,5.67,9.46,Green
2021-06-11 20:00:00,17.6,78,2.25,3.04,3.29,Green
2021-06-11 21:00:00,17.71,77,1.88,2.7,3.48,Green
2021-06-11 21:00:00,14.82,85,1.32,1.82,2.38,Green
2021-06-11 22:00:00,16.77,83,1.07,1.46,1.71,Green
2021-06-11 22:00:00,14.29,79,4.85,6.59,10.57,Yellow
2021-06-12 06:00:00,15.67,78,4.45,6.36,8.01,Green
2021-06-12 06:00:00,3.09,93,1.14,1.58,2.91,Yellow
2021-06-12 07:00:00,14.58,82,1.0,1.36,2.8,Red
2021-06-12 07:00:00,16.2,75,2.5,3.55,4.08,Green
2021-06-12 08:00:00,14.67,86,1.34,1.96,2.38,Green
2021-06-12 13:00:00,22.04,56,2.57,3.49,3.97,Green
2021-06-12 13:00:00,14.18,90,1.7,2.4,3.14,Green
2021-06-12 16:00:00,14.67,86,1.47,1.96,2.38,Green
2021-06-12 17:00:00,14.63,96,12.84,17.87,18.53,Yellow
2021-06-12 19:00:00,14.58,82,0.96,1.36,2.8,Yellow
2021-06-12 20:00:00,13.84,95,1.59,2.2,2.27,Green
2021-06-12 20:00:00,16.93,82,1.3,1.75,2.51,Green
2021-06-12 21:00:00,22.04,56,2.49,3.49,3.97,Yellow
2021-06-12 21:00:00,15.67,78,4.49,6.36,8.01,Green
2021-06-12 22:00:00,15.91,78,3.23,4.29,4.86,Green
2021-06-12 22:00:00,3.09,93,1.07,1.58,2.91,Yellow
2021-06-13 06:00:00,15.57,79,0.95,1.28,1.58,Green
2021-06-13 07:00:00,12.46,87,0.97,1.37,5.17,Red
2021-06-13 07:00:00,15.79,84,5.9,8.31,11.55,Green
2021-06-13 07:00:00,11.49,95,3.8,5.42,7.47,Yellow
2021-06-13 08:00:00,11.85,96,2.02,2.58,2.83,Green
2021-06-13 08:00:00,15.87,96,5.76,8.0,8.4,Yellow
2021-06-13 15:00:00,11.55,91,0.91,1.26,1.65,Green
2021-06-13 16:00:00,11.85,96,1.94,2.58,2.83,Green
2021-06-13 16:00:00,20.66,60,4.23,5.78,6.6,Green
2021-06-13 19:00:00,15.57,79,0.96,1.28,1.58,Green
2021-06-13 19:00:00,12.06,87,0.53,0.75,2.27,Green
2021-06-13 21:00:00,12.46,87,1.0,1.37,5.17,Red
2021-06-13 21:00:00,14.19,77,1.42,1.91,3.16,Green
2021-06-13 21:00:00,15.79,84,6.09,8.31,11.55,Green
2021-06-14 05:00:00,14.78,97,5.97,8.11,9.83,Green
2021-06-14 06:00:00,10.78,94,1.93,2.64,6.19,Yellow
2021-06-14 07:00:00,16.25,92,4.25,6.42,14.85,Red
2021-06-14 08:00:00,15.57,89,1.03,1.53,1.95,Green
2021-06-14 08:00:00,14.78,74,2.24,3.35,4.44,Green
2021-06-14 09:00:00,16.0,84,2.67,3.8,4.36,Green
2021-06-14 11:00:00,15.35,78,1.61,2.13,2.32,Green
2021-06-14 12:00:00,19.64,78,2.08,2.82,3.14,Green
2021-06-14 16:00:00,12.91,85,0.63,0.87,2.13,Green
2021-06-14 17:00:00,15.57,89,1.08,1.53,1.95,Green
2021-06-14 17:00:00,19.64,78,1.9,2.82,3.14,Green
2021-06-14 17:00:00,16.35,93,3.85,5.06,5.45,Green
2021-06-14 19:00:00,17.13,92,6.45,9.41,10.26,Yellow
2021-06-14 20:00:00,16.25,92,4.29,6.42,14.85,Red
2021-06-14 21:00:00,16.0,84,2.75,3.8,4.36,Yellow
2021-06-14 21:00:00,14.78,97,5.7,8.11,9.83,Green
2021-06-14 22:00:00,14.78,74,2.47,3.35,4.44,Green
2021-06-14 22:00:00,10.78,94,1.77,2.64,6.19,Yellow
2021-06-15 00:00:00,13.09,84,8.25,10.84,11.7,Yellow
2021-06-15 06:00:00,10.4,96,3.53,4.81,10.71,Yellow
2021-06-15 07:00:00,15.47,92,3.52,5.01,8.82,Red
2021-06-15 07:00:00,15.14,89,4.04,5.33,6.46,Green
2021-06-15 08:00:00,9.9,82,0.39,0.59,1.4,Green
2021-06-15 09:00:00,18.89,68,1.55,2.17,2.7,Green
2021-06-15 09:00:00,13.09,84,8.02,10.84,11.7,Green
2021-06-15 09:00:00,13.86,92,8.84,12.29,13.0,Green
2021-06-15 09:00:00,16.35,94,3.55,4.96,6.7,Green
2021-06-15 10:00:00,19.81,77,2.64,3.78,4.26,Green
2021-06-15 17:00:00,15.14,89,3.72,5.33,6.46,Green
2021-06-15 18:00:00,15.47,92,3.45,5.01,8.82,Yellow
2021-06-15 18:00:00,19.81,77,2.69,3.78,4.26,Green
2021-06-15 18:00:00,19.35,81,5.09,6.65,7.45,Yellow
2021-06-15 21:00:00,14.58,71,1.92,2.74,3.86,Green
2021-06-15 21:00:00,18.89,68,1.64,2.17,2.7,Green
2021-06-15 22:00:00,13.86,92,9.64,12.29,13.0,Green
2021-06-16 06:00:00,11.15,95,0.85,1.18,1.71,Yellow
2021-06-16 07:00:00,12.67,91,15.68,21.49,23.42,Red
2021-06-16 07:00:00,15.04,86,1.43,1.95,2.8,Green
2021-06-16 08:00:00,15.84,88,2.41,3.31,3.61,Green
2021-06-16 08:00:00,18.91,80,2.69,3.61,5.0,Yellow
2021-06-16 09:00:00,21.0,78,1.27,1.77,1.97,Green
2021-06-16 09:00:00,15.01,94,3.7,4.8,5.27,Green
2021-06-16 13:00:00,16.34,89,1.4,1.93,2.21,Green
2021-06-16 17:00:00,15.04,86,1.45,1.95,2.8,Yellow
2021-06-16 18:00:00,12.67,91,14.89,21.49,23.42,Red
2021-06-16 20:00:00,2.79,98,0.58,0.86,1.52,Green
2021-06-16 21:00:00,15.84,88,2.42,3.31,3.61,Yellow
2021-06-16 22:00:00,15.01,94,3.52,4.8,5.27,Green
2021-06-16 22:00:00,11.15,95,0.87,1.18,1.71,Yellow
2021-06-17 05:00:00,9.48,93,3.57,4.91,5.61,Yellow
2021-06-17 06:00:00,14.24,96,1.94,2.8,3.91,Green
2021-06-17 07:00:00,13.31,91,9.15,13.51,15.35,Red
2021-06-17 08:00:00,17.62,79,1.34,1.9,2.31,Green
2021-06-17 09:00:00,15.61,89,4.59,6.36,9.16,Green
2021-06-17 11:00:00,16.34,88,1.84,2.58,5.55,Green
2021-06-17 17:00:00,14.24,96,2.01,2.8,3.91,Yellow
2021-06-17 18:00:00,13.31,91,10.32,13.51,15.35,Yellow
2021-06-17 19:00:00,17.39,68,2.85,3.99,9.15,Yellow
2021-06-17 21:00:00,15.61,89,4.6,6.36,9.16,Green
2021-06-17 22:00:00,9.48,93,3.74,4.91,5.61,Yellow
2021-06-18 06:00:00,12.3,81,14.16,19.86,21.97,Red
2021-06-18 06:00:00,14.69,94,2.57,4.13,5.07,Yellow
2021-06-18 08:00:00,17.98,75,1.55,2.2,2.82,Green
2021-06-18 08:00:00,9.53,71,14.6,20.17,21.08,Yellow
2021-06-18 09:00:00,6.29,84,2.09,2.81,3.45,Green
2021-06-18 09:00:00,13.76,94,1.74,2.36,3.03,Green
2021-06-18 10:00:00,17.78,75,3.04,4.11,4.55,Green
2021-06-18 10:00:00,16.35,98,0.79,1.09,1.43,Green
2021-06-18 12:00:00,20.32,72,2.07,2.89,3.24,Green
2021-06-18 16:00:00,12.3,81,14.34,19.86,21.97,Red
2021-06-18 16:00:00,14.69,94,2.85,4.13,5.07,Green
2021-06-18 18:00:00,17.78,75,2.98,4.11,4.55,Green
2021-06-18 20:00:00,16.35,98,0.75,1.09,1.43,Green
2021-06-18 21:00:00,13.76,94,1.63,2.36,3.03,Green
2021-06-18 22:00:00,17.98,75,1.56,2.2,2.82,Green
2021-06-19 06:00:00,16.06,92,7.59,11.21,16.66,Red
2021-06-19 07:00:00,7.67,89,5.18,7.32,8.32,Yellow
2021-06-19 08:00:00,15.16,88,1.92,2.69,3.18,Green
2021-06-19 08:00:00,17.72,79,2.08,2.84,4.17,Green
2021-06-19 08:00:00,0.52,92,2.89,3.98,4.59,Yellow
2021-06-19 08:00:00,23.09,67,6.67,9.25,13.4,Green
2021-06-19 08:00:00,18.55,82,0.61,0.86,1.12,Green
2021-06-19 09:00:00,13.83,89,2.61,3.85,5.96,Green
2021-06-19 16:00:00,16.06,92,7.89,11.21,16.66,Yellow
2021-06-19 17:00:00,15.16,88,1.84,2.69,3.18,Yellow
2021-06-19 19:00:00,23.09,67,6.72,9.25,13.4,Yellow
2021-06-19 21:00:00,18.55,82,0.58,0.86,1.12,Green
2021-06-19 22:00:00,17.72,79,2.01,2.84,4.17,Yellow
2021-06-19 22:00:00,7.67,89,5.3,7.32,8.32,Yellow
2021-06-20 07:00:00,17.12,85,6.63,9.16,13.01,Red
2021-06-20 07:00:00,16.11,93,1.98,2.57,2.92,Yellow
2021-06-20 08:00:00,20.22,70,8.55,11.74,19.39,Green
2021-06-20 08:00:00,17.49,75,3.24,4.43,5.74,Green
2021-06-20 09:00:00,5.53,97,4.79,6.5,7.16,Yellow
2021-06-20 11:00:00,9.93,89,0.55,0.77,1.78,Yellow
2021-06-20 15:00:00,17.12,85,6.28,9.16,13.01,Yellow
2021-06-20 17:00:00,16.11,93,1.74,2.57,2.92,Yellow
2021-06-20 18:00:00,13.82,88,1.34,1.74,1.98,Green
2021-06-20 22:00:00,20.22,70,9.18,11.74,19.39,Yellow
2021-06-20 22:00:00,5.53,97,4.69,6.5,7.16,Yellow
2021-06-21 06:00:00,12.05,97,7.47,10.22,13.77,Red
2021-06-21 07:00:00,16.93,79,0.53,0.75,0.94,Green
2021-06-21 08:00:00,15.07,77,3.19,4.31,11.83,Green
2021-06-21 08:00:00,5.95,86,2.35,3.26,5.32,Yellow
2021-06-21 10:00:00,10.54,80,1.22,1.69,7.17,Yellow
2021-06-21 17:00:00,16.93,79,0.54,0.75,0.94,Yellow
2021-06-21 17:00:00,22.36,78,1.29,1.89,2.14,Green
2021-06-21 18:00:00,12.05,97,7.17,10.22,13.77,Yellow
2021-06-21 19:00:00,22.05,79,5.54,8.41,12.87,Yellow
2021-06-21 21:00:00,15.07,77,3.04,4.31,11.83,Green
2021-06-21 22:00:00,28.03,55,5.18,6.94,8.87,Green
2021-06-21 22:00:00,19.77,64,1.72,2.22,2.37,Green
2021-06-21 22:00:00,5.95,86,2.28,3.26,5.32,Yellow
2021-06-22 06:00:00,10.3,87,12.62,17.75,22.39,Red
2021-06-22 07:00:00,16.64,79,2.36,3.09,4.28,Yellow
2021-06-22 07:00:00,4.98,77,5.23,7.47,14.18,Yellow
2021-06-22 09:00:00,19.66,79,1.38,1.88,2.45,Green
2021-06-22 10:00:00,26.72,55,2.96,4.17,4.74,Green
2021-06-22 10:00:00,16.89,91,8.06,10.5,14.35,Green
2021-06-22 12:00:00,3.76,86,1.56,2.14,6.5,Green
2021-06-22 17:00:00,16.64,79,2.09,3.09,4.28,Yellow
2021-06-22 19:00:00,10.3,87,12.46,17.75,22.39,Yellow
2021-06-22 19:00:00,19.66,79,1.39,1.88,2.45,Green
2021-06-22 20:00:00,12.92,88,5.02,7.23,17.79,Green
2021-06-22 21:00:00,16.89,91,7.17,10.5,14.35,Green
2021-06-22 22:00:00,26.72,55,3.15,4.17,4.74,Green
2021-06-22 22:00:00,4.98,77,5.06,7.47,14.18,Yellow
2021-06-23 04:00:00,15.28,89,4.25,6.28,8.06,Green
2021-06-23 06:00:00,14.76,91,2.78,3.68,5.74,Green
2021-06-23 07:00:00,23.06,81,5.7,7.74,11.57,Green
2021-06-23 07:00:00,20.68,67,11.42,16.03,18.3,Green
2021-06-23 08:00:00,24.17,69,3.43,4.84,9.77,Green
2021-06-23 09:00:00,17.18,82,1.88,2.42,4.42,Yellow
2021-06-23 11:00:00,28.39,43,6.03,8.32,9.55,Green
2021-06-23 14:00:00,11.06,94,1.69,2.4,5.16,Green
2021-06-23 14:00:00,16.91,73,1.91,2.76,5.72,Green
2021-06-23 17:00:00,14.76,91,2.65,3.68,5.74,Green
2021-06-23 18:00:00,17.18,82,1.74,2.42,4.42,Yellow
2021-06-23 18:00:00,23.06,81,5.82,7.74,11.57,Green
2021-06-23 21:00:00,15.28,89,4.56,6.28,8.06,Green
2021-06-23 22:00:00,24.17,69,3.19,4.84,9.77,Yellow
2021-06-24 06:00:00,11.52,96,3.75,5.45,12.61,Red
2021-06-24 06:00:00,17.48,88,0.96,1.39,1.76,Yellow
2021-06-24 06:00:00,25.18,74,2.26,3.04,3.81,Green
2021-06-24 07:00:00,17.98,83,2.25,3.22,7.54,Green
2021-06-24 08:00:00,11.59,94,1.43,2.05,5.27,Green
2021-06-24 08:00:00,7.93,93,12.3,15.92,18.62,Yellow
2021-06-24 09:00:00,25.16,64,17.78,25.78,27.39,Green
2021-06-24 16:00:00,17.48,88,1.02,1.39,1.76,Green
2021-06-24 19:00:00,25.18,74,2.23,3.04,3.81,Green
2021-06-24 19:00:00,14.91,78,1.85,2.82,8.87,Green
2021-06-24 21:00:00,15.75,83,2.75,3.66,7.05,Green
2021-06-24 22:00:00,11.52,96,4.06,5.45,12.61,Red
2021-06-24 22:00:00,25.16,64,17.11,25.78,27.39,Yellow
2021-06-24 22:00:00,7.93,93,10.87,15.92,18.62,Yellow
2021-06-25 06:00:00,17.95,85,3.88,5.04,12.41,Green
2021-06-25 07:00:00,8.5,94,4.46,6.15,8.14,Green
2021-06-25 08:00:00,17.17,95,2.43,3.55,5.29,Red
2021-06-25 08:00:00,22.05,69,3.12,4.3,5.52,Green
2021-06-25 08:00:00,8.47,96,2.99,4.28,7.62,Yellow
2021-06-25 10:00:00,24.62,62,11.82,16.66,18.82,Green
2021-06-25 16:00:00,22.05,69,3.02,4.3,5.52,Green
2021-06-25 19:00:00,17.17,95,2.58,3.55,5.29,Yellow
2021-06-25 20:00:00,25.01,69,3.77,5.25,6.16,Green
2021-06-25 20:00:00,17.95,85,3.56,5.04,12.41,Green
2021-06-25 21:00:00,19.3,70,3.01,4.08,5.2,Green
2021-06-25 22:00:00,24.62,62,12.0,16.66,18.82,Green
2021-06-26 00:00:00,8.22,97,8.59,12.3,12.8,Yellow
2021-06-26 06:00:00,14.89,94,4.33,6.55,8.93,Yellow
2021-06-26 08:00:00,21.25,76,1.34,1.85,4.52,Green
2021-06-26 08:00:00,23.63,66,13.44,17.77,20.98,Green
2021-06-26 08:00:00,21.81,67,5.98,7.95,10.16,Green
2021-06-26 08:00:00,8.22,97,9.19,12.3,12.8,Yellow
2021-06-26 10:00:00,28.48,59,2.95,4.4,8.6,Green
2021-06-26 11:00:00,26.15,60,8.97,11.64,12.78,Green
2021-06-26 16:00:00,14.89,94,4.46,6.55,8.93,Yellow
2021-06-26 17:00:00,21.25,76,1.31,1.85,4.52,Yellow
2021-06-26 19:00:00,28.48,59,3.22,4.4,8.6,Green
2021-06-26 21:00:00,19.36,75,5.78,8.29,9.13,Green
2021-06-26 21:00:00,21.81,67,5.71,7.95,10.16,Green
2021-06-26 21:00:00,17.92,82,0.83,1.18,1.81,Green
2021-06-26 22:00:00,26.15,60,8.49,11.64,12.78,Green
2021-06-27 06:00:00,17.68,93,1.9,2.63,4.82,Green
2021-06-27 06:00:00,15.37,96,10.62,14.86,18.17,Green
2021-06-27 07:00:00,29.85,46,10.58,14.57,15.63,Green
2021-06-27 08:00:00,8.77,97,3.19,4.49,5.21,Yellow
2021-06-27 10:00:00,17.1,87,3.64,5.02,6.51,Yellow
2021-06-27 15:00:00,17.68,93,1.95,2.63,4.82,Green
2021-06-27 19:00:00,19.92,74,0.58,0.85,1.09,Green
2021-06-27 20:00:00,21.5,77,6.04,9.07,9.7,Green
2021-06-27 21:00:00,17.1,87,3.73,5.02,6.51,Yellow
2021-06-27 21:00:00,15.37,96,11.09,14.86,18.17,Green
2021-06-27 22:00:00,16.93,78,2.26,3.17,4.54,Yellow
2021-06-27 22:00:00,8.77,97,3.4,4.49,5.21,Yellow
2021-06-28 07:00:00,10.99,81,1.77,2.44,5.64,Yellow
2021-06-28 07:00:00,17.92,87,3.81,4.96,7.26,Green
2021-06-28 07:00:00,15.63,84,1.73,2.34,4.67,Green
2021-06-28 09:00:00,9.97,87,2.82,4.09,5.12,Green
2021-06-28 09:00:00,9.68,98,1.82,2.6,2.81,Yellow
2021-06-28 11:00:00,18.42,73,1.18,1.59,2.59,Green
2021-06-28 14:00:00,15.92,55,0.58,0.76,1.58,Green
2021-06-28 17:00:00,10.99,81,1.75,2.44,5.64,Yellow
2021-06-28 17:00:00,17.92,87,3.39,4.96,7.26,Green
2021-06-28 18:00:00,27.9,55,6.32,8.68,11.16,Green
2021-06-28 21:00:00,21.35,76,6.48,9.66,13.23,Green
2021-06-28 22:00:00,18.42,73,1.04,1.59,2.59,Yellow
2021-06-28 22:00:00,9.68,98,1.89,2.6,2.81,Yellow
2021-06-29 00:00:00,20.5,69,2.19,3.26,6.11,Yellow
2021-06-29 02:00:00,19.33,81,3.28,4.71,5.1,Yellow
2021-06-29 05:00:00,16.84,93,10.72,13.68,15.65,Green
2021-06-29 07:00:00,9.12,87,0.94,1.32,1.69,Red
2021-06-29 09:00:00,9.25,83,2.14,3.08,6.71,Yellow
2021-06-29 10:00:00,18.83,74,3.42,4.7,7.61,Green
2021-06-29 11:00:00,20.5,69,2.49,3.26,6.11,Green
2021-06-29 12:00:00,27.73,44,7.71,11.31,12.55,Green
2021-06-29 16:00:00,10.01,92,3.23,4.41,6.37,Green
2021-06-29 17:00:00,9.12,87,0.89,1.32,1.69,Red
2021-06-29 17:00:00,16.84,93,9.05,13.68,15.65,Green
2021-06-29 19:00:00,27.73,44,7.78,11.31,12.55,Green
2021-06-29 21:00:00,18.83,74,3.49,4.7,7.61,Green
2021-06-29 22:00:00,20.5,69,2.48,3.26,6.11,Green
2021-06-29 22:00:00,13.92,58,0.41,0.54,0.75,Green
2021-06-29 22:00:00,9.25,83,2.42,3.08,6.71,Green
